Calle Line/Col:4/1 - I:9 - FirstType:ExpressionStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:4/1 - I:10 - FirstType:AssignmentExpression - ParentType:expression - xOperator:= - xSource:blockC[1].X = _$set(0,4,'ExpressionStatement','expression','blockC[1].X',blockC[1].X,'5',5,'=','0',_ - ParentID:691 - ID:692
Calle Line/Col:4/1 - I:11 - FirstType:MemberExpression - ParentType:left - xOperator: - xSource:blockC[1].X - ParentID:703 - ID:704
Calle Line/Col:4/1 - I:12 - FirstType:MemberExpression - ParentType:object - xOperator: - xSource:blockC[1] - ParentID:714 - ID:715
Calle Line/Col:4/1 - I:13 - FirstType:Identifier - ParentType:object - xOperator: - xSource:blockC - ParentID:725 - ID:726
Calle Line/Col:4/8 - I:13 - FirstType:Literal - ParentType:property - xOperator: - xSource:1 - ParentID:737 - ID:738
Calle Line/Col:4/11 - I:12 - FirstType:Identifier - ParentType:property - xOperator: - xSource:X - ParentID:751 - ID:752
Calle Line/Col:4/15 - I:11 - FirstType:CallExpression - ParentType:right - xOperator: - xSource:_$set(0,4,'ExpressionStatement','expression','blockC[1].X',blockC[1].X,'5',5,'=','0',_$gXLocal,0) - ParentID:764 - ID:765
Calle Line/Col:4/15 - I:12 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$set - ParentID:775 - ID:776
Calle Line/Col:4/21 - I:13 - FirstType:Literal - ParentType:0 - xOperator: - xSource:0 - ParentID:788 - ID:789
Calle Line/Col:4/23 - I:13 - FirstType:Literal - ParentType:1 - xOperator: - xSource:4 - ParentID:801 - ID:802
Calle Line/Col:4/25 - I:13 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'ExpressionStatement' - ParentID:814 - ID:815
Calle Line/Col:4/47 - I:13 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'expression' - ParentID:827 - ID:828
Calle Line/Col:4/60 - I:13 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'blockC[1].X' - ParentID:840 - ID:841
Calle Line/Col:4/74 - I:13 - FirstType:MemberExpression - ParentType:5 - xOperator: - xSource:blockC[1].X - ParentID:853 - ID:854
Calle Line/Col:4/74 - I:14 - FirstType:MemberExpression - ParentType:object - xOperator: - xSource:blockC[1] - ParentID:864 - ID:865
Calle Line/Col:4/74 - I:15 - FirstType:Identifier - ParentType:object - xOperator: - xSource:blockC - ParentID:875 - ID:876
Calle Line/Col:4/81 - I:15 - FirstType:Literal - ParentType:property - xOperator: - xSource:1 - ParentID:887 - ID:888
Calle Line/Col:4/84 - I:14 - FirstType:Identifier - ParentType:property - xOperator: - xSource:X - ParentID:901 - ID:902
Calle Line/Col:4/86 - I:13 - FirstType:Literal - ParentType:6 - xOperator: - xSource:'5' - ParentID:914 - ID:915
Calle Line/Col:4/90 - I:13 - FirstType:Literal - ParentType:7 - xOperator: - xSource:5 - ParentID:927 - ID:928
Calle Line/Col:4/92 - I:13 - FirstType:Literal - ParentType:8 - xOperator: - xSource:'=' - ParentID:940 - ID:941
Calle Line/Col:4/96 - I:13 - FirstType:Literal - ParentType:9 - xOperator: - xSource:'0' - ParentID:953 - ID:954
Calle Line/Col:4/100 - I:13 - FirstType:Identifier - ParentType:10 - xOperator: - xSource:_$gXLocal - ParentID:966 - ID:967
Calle Line/Col:4/110 - I:13 - FirstType:Literal - ParentType:11 - xOperator: - xSource:0 - ParentID:978 - ID:979
Calle Line/Col:5/1 - I:9 - FirstType:ExpressionStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:5/1 - I:10 - FirstType:AssignmentExpression - ParentType:expression - xOperator:= - xSource:blockC[2] = _$set(0,5,'ExpressionStatement','expression','blockC[2]',blockC[2],'5',5,'=','0',_$gXLoc - ParentID:1002 - ID:1003
Calle Line/Col:5/1 - I:11 - FirstType:MemberExpression - ParentType:left - xOperator: - xSource:blockC[2] - ParentID:1014 - ID:1015
Calle Line/Col:5/1 - I:12 - FirstType:Identifier - ParentType:object - xOperator: - xSource:blockC - ParentID:1025 - ID:1026
Calle Line/Col:5/8 - I:12 - FirstType:Literal - ParentType:property - xOperator: - xSource:2 - ParentID:1037 - ID:1038
Calle Line/Col:5/13 - I:11 - FirstType:CallExpression - ParentType:right - xOperator: - xSource:_$set(0,5,'ExpressionStatement','expression','blockC[2]',blockC[2],'5',5,'=','0',_$gXLocal,0) - ParentID:1051 - ID:1052
Calle Line/Col:5/13 - I:12 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$set - ParentID:1062 - ID:1063
Calle Line/Col:5/19 - I:13 - FirstType:Literal - ParentType:0 - xOperator: - xSource:0 - ParentID:1075 - ID:1076
Calle Line/Col:5/21 - I:13 - FirstType:Literal - ParentType:1 - xOperator: - xSource:5 - ParentID:1088 - ID:1089
Calle Line/Col:5/23 - I:13 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'ExpressionStatement' - ParentID:1101 - ID:1102
Calle Line/Col:5/45 - I:13 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'expression' - ParentID:1114 - ID:1115
