Calle Line/Col:31/5 - I:7 - FirstType:CallExpression - ParentType:test - xOperator: - xSource:_$evl(2,31,'IfStatement','test','a<10', a<10,_$gXLocal, 0) - ParentID:1984 - ID:1985
Calle Line/Col:31/5 - I:8 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$evl - ParentID:1995 - ID:1996
Calle Line/Col:31/11 - I:9 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:2008 - ID:2009
Calle Line/Col:31/13 - I:9 - FirstType:Literal - ParentType:1 - xOperator: - xSource:31 - ParentID:2021 - ID:2022
Calle Line/Col:31/16 - I:9 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'IfStatement' - ParentID:2034 - ID:2035
Calle Line/Col:31/30 - I:9 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'test' - ParentID:2047 - ID:2048
Calle Line/Col:31/37 - I:9 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'a<10' - ParentID:2060 - ID:2061
Calle Line/Col:31/45 - I:9 - FirstType:BinaryExpression - ParentType:5 - xOperator:< - xSource:a<10 - ParentID:2073 - ID:2074
Calle Line/Col:31/45 - I:10 - FirstType:Identifier - ParentType:left - xOperator: - xSource:a - ParentID:2084 - ID:2085
Calle Line/Col:31/47 - I:10 - FirstType:Literal - ParentType:right - xOperator: - xSource:10 - ParentID:2097 - ID:2098
Calle Line/Col:31/50 - I:9 - FirstType:Identifier - ParentType:6 - xOperator: - xSource:_$gXLocal - ParentID:2110 - ID:2111
Calle Line/Col:31/61 - I:9 - FirstType:Literal - ParentType:7 - xOperator: - xSource:0 - ParentID:2122 - ID:2123
Calle Line/Col:31/65 - I:7 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:31/67 - I:9 - FirstType:ReturnStatement - ParentType:0 - xOperator: - xSource:return aa+10; - ParentID:2147 - ID:2148
Calle Line/Col:31/74 - I:10 - FirstType:BinaryExpression - ParentType:argument - xOperator:+ - xSource:aa+10 - ParentID:2158 - ID:2159
Calle Line/Col:31/74 - I:11 - FirstType:Identifier - ParentType:left - xOperator: - xSource:aa - ParentID:2169 - ID:2170
Calle Line/Col:31/77 - I:11 - FirstType:Literal - ParentType:right - xOperator: - xSource:10 - ParentID:2182 - ID:2183
Calle Line/Col:32/1 - I:7 - FirstType:IfStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:32/5 - I:8 - FirstType:CallExpression - ParentType:test - xOperator: - xSource:_$evl(2,32,'IfStatement','test','a>100', a>100,_$gXLocal, 0) - ParentID:2206 - ID:2207
Calle Line/Col:32/5 - I:9 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$evl - ParentID:2217 - ID:2218
Calle Line/Col:32/11 - I:10 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:2230 - ID:2231
Calle Line/Col:32/13 - I:10 - FirstType:Literal - ParentType:1 - xOperator: - xSource:32 - ParentID:2243 - ID:2244
Calle Line/Col:32/16 - I:10 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'IfStatement' - ParentID:2256 - ID:2257
Calle Line/Col:32/30 - I:10 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'test' - ParentID:2269 - ID:2270
Calle Line/Col:32/37 - I:10 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'a>100' - ParentID:2282 - ID:2283
Calle Line/Col:32/46 - I:10 - FirstType:BinaryExpression - ParentType:5 - xOperator:> - xSource:a>100 - ParentID:2295 - ID:2296
Calle Line/Col:32/46 - I:11 - FirstType:Identifier - ParentType:left - xOperator: - xSource:a - ParentID:2306 - ID:2307
Calle Line/Col:32/48 - I:11 - FirstType:Literal - ParentType:right - xOperator: - xSource:100 - ParentID:2319 - ID:2320
Calle Line/Col:32/52 - I:10 - FirstType:Identifier - ParentType:6 - xOperator: - xSource:_$gXLocal - ParentID:2332 - ID:2333
Calle Line/Col:32/63 - I:10 - FirstType:Literal - ParentType:7 - xOperator: - xSource:0 - ParentID:2344 - ID:2345
Calle Line/Col:32/67 - I:8 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:32/69 - I:10 - FirstType:ReturnStatement - ParentType:0 - xOperator: - xSource:return a-100; - ParentID:2369 - ID:2370
Calle Line/Col:32/76 - I:11 - FirstType:BinaryExpression - ParentType:argument - xOperator:- - xSource:a-100 - ParentID:2380 - ID:2381
Calle Line/Col:32/76 - I:12 - FirstType:Identifier - ParentType:left - xOperator: - xSource:a - ParentID:2391 - ID:2392
Calle Line/Col:32/78 - I:12 - FirstType:Literal - ParentType:right - xOperator: - xSource:100 - ParentID:2404 - ID:2405
Calle Line/Col:34/1 - I:6 - FirstType:ReturnStatement - ParentType:4 - xOperator: - xSource:return aa; - ParentID:2418 - ID:2419
Calle Line/Col:34/8 - I:7 - FirstType:Identifier - ParentType:argument - xOperator: - xSource:aa - ParentID:2429 - ID:2430
Calle Line/Col:37/0 - I:3 - FirstType:FunctionDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
